cod_sed;secretaria;codigo_institucion;nombre_institucion;licencia;fecha_licencia;cod_dpto;departamento;cod_mpio;municipio;certificado_calidad;numero_certificacion;norma;entidad_emisora;estado_certificacion;año_corte;mes_corte
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;7927;CENTRO DE ESTUDIOS E INVESTIGACIÓN MEICOL;5426;12/03/2004 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3758;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA;8464;INSTITUCIÓN TÉCNICA UNIDOS POR ANTIOQUIA;2017060042761;03/03/2017 12:00:00 AM;5;ANTIOQUIA;5101;CIUDAD BOLÍVAR;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;9374;ACADEMIA FRANCESA DE ESTILISTAS;08-098;08/14/2019 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;4866;ACADEMIA DE BELLEZA PANAMERICANA;466;02/16/2004 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3735;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;7798;UNIVERSITEC DE COLOMBIA;008337;11/22/2016 12:00:00 AM;25;CUNDINAMARCA;25817;TOCANCIPÁ;NO;;;;;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;7840;CENTRO AVANZADO DE DESARROLLO EDUCATIVO - CAVADES;03558;07/13/2015 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;;;;;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;5107;"INSTITUTO DE CAPACITACION Y FORMACION EDUCATIVA ""SYSTECOM""";00000004;01/21/2011 12:00:00 AM;23;CÓRDOBA;23068;AYAPEL;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;4603;MEDISED   INSTITUCION DE EDUCACION PARA EL TRABAJO Y EL DESARROLLO HUMANO;48-82;11/22/2005 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;SI;CO240210;NTC 5555;BUREAU VERITAS;PRIMERA VEZ;2020;11
4911;SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA;9058;INSTITUTO BIBLICO GRACIA DIVINA;1314;10/16/2018 12:00:00 AM;47;MAGDALENA;47001;SANTA MARTA;NO;;;;;2020;11
3788;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA;9208;CORPORACIÓN PARA EL DESARROLLO INTEGRAL-CORPOSOCIAL;2078;08/31/2017 12:00:00 AM;25;CUNDINAMARCA;25754;SOACHA;NO;;;;;2020;11
3735;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;7984;FUNDACION EDUCATIVA CONSTRUYENDO FUTURO CF ¨FUNDECOF;0011134;12/07/2015 12:00:00 AM;25;CUNDINAMARCA;25758;SOPÓ;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;5464;CORPORACION EDUCATIVA BRITAMERICAN;10-140;08/19/2011 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
4815;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE JAMUNDÍ;5521;CENTRO COLOMBIANO DE ESTUDIOS TECNICOS CCOET;30-49-1100;09/24/2011 12:00:00 AM;76;VALLE DEL CAUCA;76364;JAMUNDÍ;NO;;;;;2020;11
4436;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PITALITO;5646;EAGLE INSTITUTE S.A.S;575;11/01/2011 12:00:00 AM;41;HUILA;41551;PITALITO;NO;;;;;2020;11
3816;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ;4109;NT INSTITUTO DE INGLES S.A.S;71000640;03/20/2014 12:00:00 AM;73;TOLIMA;73001;IBAGUÉ;NO;;;;;2020;11
3782;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MONTERÍA;3137;EDUTRA S.A.S.;4065;11/16/2004 12:00:00 AM;23;CÓRDOBA;23001;MONTERIA;NO;;;;;2020;11
3787;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE GIRARDOT;8328;POLITECNICO IBEROAMERICANO IBERCENTRO IFT;1088;12/28/2015 12:00:00 AM;25;CUNDINAMARCA;25307;GIRARDOT;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;2692;FUNDACION ESCUELA TALLER DE ARTE BOTERITOS;8376;09/03/2010 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
3822;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA;4258;CENTRO DE ESTUDIO OCUPACIONAL CEO;1151133-2077;11/29/2010 12:00:00 AM;76;VALLE DEL CAUCA;76520;PALMIRA;NO;;;;;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;533;TECNISALUD LTDA;1845;08/18/2014 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;;;;;2020;11
3735;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;7787;CENTRO SOFIA KOPPEL;009162;12/02/2014 12:00:00 AM;25;CUNDINAMARCA;25183;CHOCONTÁ;NO;;;;;2020;11
3770;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TUNJA;1808;INSTITUTO  DE EDUCACIÓN PARA EL TRABAJO Y EL DESARROLLO HUMANO DE COLAMERICA;3610;06/29/2006 12:00:00 AM;15;BOYACÁ;15001;TUNJA;NO;;;;;2020;11
3771;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE DUITAMA;4873;CENTRO EDUCATIVO HISPANOAMERICANO DE SALUD CEHIS;927;10/28/2010 12:00:00 AM;15;BOYACÁ;15238;DUITAMA;NO;;;;;2020;11
3761;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ENVIGADO;6158;COLOMBO AMERICANO DE MEDELLIN;3748;06/01/2017 12:00:00 AM;5;ANTIOQUIA;5266;ENVIGADO;SI;FT-CER376869;NTC 5555;ICONTEC;RENOVADA;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;6970;EDUNORTE CÚCUTA S.A.S;1316;06/26/2013 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;412;ACADEMIA FRANCESA DE LA IMAGEN;3539;11/06/2002 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3794;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA;7161;CENTRAL CORPORATION ADVANCED BUSINESS-CORBAC;087;02/06/2014 12:00:00 AM;47;MAGDALENA;47288;FUNDACIÓN;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;8173;CORPORACIÓN DE EDUCACIÓN TECNOLÓGICA COLSUBSIDIO -AIRBUS GROUP ENGATIVA;16838-1;08/19/2016 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;3293;CORPORACION GIQ SEDE NORTE;4143.2.21.5600;07/10/2009 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
4910;SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA;8596;CENTRO DE ENTRENAMIENTO LOGISTICO Y PORTUARIO;2896;04/26/2013 12:00:00 AM;13;BOLÍVAR;13001;CARTAGENA;NO;;;;;2020;11
3773;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CALDAS;9115;CORPORACION EDUCATIVA PROGRESAR CALDAS DE COLOMBIA COEDPRO;0011-6;01/02/2019 12:00:00 AM;17;CALDAS;17873;VILLAMARÍA;NO;;;;;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;4280;"INSTITUTO DE ENSEÑANZA Y CAPACITACION DE LA COSTA ""IDECO""";000525;11/28/2007 12:00:00 AM;23;CÓRDOBA;23807;TIERRALTA;NO;;;;;2020;11
3822;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA;5900;INSTITUTO DE EDUCACION COMFENALCO VALLE;1151.13.3-1890;10/12/2010 12:00:00 AM;76;VALLE DEL CAUCA;76520;PALMIRA;NO;;;;;2020;11
10930;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ZIPAQUIRÁ;9612;PROJECT AND BUSINESS COLOMBIA SAS;394;09/02/2020 12:00:00 AM;25;CUNDINAMARCA;25899;ZIPAQUIRÁ;NO;;;;;2020;11
3778;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN;8809;CENTRO TECNICO DE BELLEZA- CENTERBELL;20181700002524;01/17/2018 12:00:00 AM;19;CAUCA;19001;POPAYÁN;NO;;;;;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;6528;ESCUELA DE FORMACION PARA EL TRABAJO Y EL DESARROLLO HUMANO AMALTHEA;1519;08/24/2012 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;;;;;2020;11
3787;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE GIRARDOT;9175;PROYECTOS E INVERSIONES DINAMICA  SAS.;1190;12/01/2016 12:00:00 AM;25;CUNDINAMARCA;25307;GIRARDOT;NO;;;;;2020;11
4612;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YUMBO;8953;INSTITUTO TÉCNICO DE EDUCACIÓN LABORAL Y MECÁNICA DE OCCIDENTE;944;07/26/2018 12:00:00 AM;76;VALLE DEL CAUCA;76892;YUMBO;NO;;;;;2020;11
3960;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MALAMBO;9450;"INSTITUCIÓN EDUCATIVA PARA EL TRABAJO Y DESARROLLO HUMANO: ""FUNCEDIEH"" FUNDACIÓN CENTRO EDUCATIVO PARA EL DESARROLLO INTEGRAL Y LA EXCELENCIA HUMANA""";0497;10/31/2018 12:00:00 AM;8;ATLÁNTICO;8433;MALAMBO;NO;;;;;2020;11
3778;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN;9162;CENTRO LATINOAMERICANO DE EDUCACION INTERMEDIA;20181700104614;12/04/2018 12:00:00 AM;19;CAUCA;19001;POPAYÁN;NO;;;;;2020;11
3806;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA;5099;ESCUELA GASTRONOMICA DE OCCIDENTE  EJE CAFETERO EGO CAFE;5462;09/14/2010 12:00:00 AM;66;RISARALDA;66001;PEREIRA;NO;;;;;2020;11
3805;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL RISARALDA;5348;CORPORACION DE ESTUDIOS TECNICOS WES (WORLD EDUCATIONAL SERVICE);0917-3;10/22/2010 12:00:00 AM;66;RISARALDA;66682;SANTA ROSA DE CABAL;NO;;;;;2020;11
3770;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TUNJA;5427;ALIANZA COLOMBO FRANCESA BOGOTA8;00518;06/14/2011 12:00:00 AM;15;BOYACÁ;15001;TUNJA;NO;;;;;2020;11
3774;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES;1289;UNITECNICA MANIZALES S.A.S;1423;10/02/2008 12:00:00 AM;17;CALDAS;17001;MANIZALES;SI;IC&T-154-10/12;NTC 5555;INTERNATIONAL CERTIFICATION & TRAINING S.A.;RENOVADA;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;339;EDUCACIÓN FUTURO;5518;12/07/2004 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;SI;FT-CER231093;NTC 5555;ICONTEC;RENOVADA;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;5205;WALL  STREET ENGLISH SEDE  LA COLINA;110108;04/18/2011 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;CO17.00232;NTC 5555;BUREAU VERITAS;VENCIDA;2020;11
3800;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TUMACO;4224;FUNDACION UNIDAD TECNOLOGICA DEL SUR;568;08/03/2009 12:00:00 AM;52;NARIÑO;52835;TUMACO;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;7965;CENTRO DE IDIOMAS TU PASAPORTE AL MUNDO;02012;04/09/2014 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3796;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL META;9482;"INSTITUCIÓN DE EDUCACIÓN PARA EL TRABAJO Y EL DESARROLLO HUMANO DE FORMACIÓN TÉCNICA ""INEFOT""";5417;11/26/2019 12:00:00 AM;50;META;50006;ACACÍAS;NO;;;;;2020;11
3817;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE;7717;INSTITUTO TECNICO EMPRESARIAL ANDRES BELLO -ITE;4896;11/10/2014 12:00:00 AM;76;VALLE DEL CAUCA;76306;GINEBRA;NO;;;;;2020;11
4449;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIOHACHA;4507;SYSTEM CENTER COLOMBIA SAS;0915;10/28/2016 12:00:00 AM;44;LA GUAJIRA;44001;RIOHACHA;NO;;;;;2020;11
4449;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIOHACHA;8315;CORPORACION DE EDUCACION DEL ORIENTE - CORPORIENTE;0843;10/07/2016 12:00:00 AM;44;LA GUAJIRA;44001;RIOHACHA;NO;;;;;2020;11
3822;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA;5889;EDUCACION PARA EL TRABAJO Y EL DESARROLLO HUMANO GAR S.A.S.;1155.13.3-1067;09/05/2011 12:00:00 AM;76;VALLE DEL CAUCA;76520;PALMIRA;NO;;;;;2020;11
3760;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BELLO;6626;ACADEMIA COLOMBIANA DE ESTÉTICA Y PELUQUERÍA ACEP BELLO;20130028;01/11/2013 12:00:00 AM;5;ANTIOQUIA;5088;BELLO;NO;;;;;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;4486;ESCUELA DE ESTETICA Y BELLEZA MARTHA CARBONELL;02388;05/19/2010 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;;;;;2020;11
3761;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ENVIGADO;7049;Escuela de Audio y Sonido de Colombia;3591;11/24/2009 12:00:00 AM;5;ANTIOQUIA;5266;ENVIGADO;NO;;;;;2020;11
4910;SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA;6520;FUNDACION MUSICA POR COLOMBIA;0349;12/26/2011 12:00:00 AM;13;BOLÍVAR;13001;CARTAGENA;NO;;;;;2020;11
3809;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUCARAMANGA;703;"CORPORACION EDUCATIVA PARA EL TRABAJO Y EL DESARROLLO HUMANO EN SALUD ""CORPOSALUD""";360;08/13/2096 12:00:00 AM;68;SANTANDER;68001;BUCARAMANGA;SI;CO20.00158;NTC 5555;BUREAU VERITAS;RENOVADA;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;6432;JAMESTOWN ENGLISH CENTER;313;01/31/2013 12:00:00 AM;50;META;50001;VILLAVICENCIO;SI;FT-CER179613;NTC 5555;ICONTEC;RENOVADA;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;7683;"INSTITUTO DEL SUR DE CORDOBA ""INDESCOR""";577;09/25/2012 12:00:00 AM;23;CÓRDOBA;23682;SAN JOSE DE URE;NO;;;;;2020;11
3817;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE;7896;CENTRO TECNICO VETERINARIO EL CORCEL;0130;01/27/2015 12:00:00 AM;76;VALLE DEL CAUCA;76100;BOLÍVAR;NO;;;;;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;9254;POLITÉCNICO SANTAFÉ DE BOGOTÁ;3147;10/23/2018 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;;;;;2020;11
3735;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;8426;SUMMERHILL INSTITUTE S.A.S;009507;12/21/2016 12:00:00 AM;25;CUNDINAMARCA;25214;COTA;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;8887;CPAAI CABRERA INTERNACIONAL S.A;2363;03/02/2018 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
3821;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CARTAGO;8847;INSTITUTO DE EDUCACIÓN PARA EL TRABAJO Y EL DESARROLLO HUMANO MINUTO DE DIOS;0395;02/15/2018 12:00:00 AM;76;VALLE DEL CAUCA;76147;CARTAGO;NO;;;;;2020;11
3791;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE NEIVA;600;CENTRO DE FORMACIÒN EMPRESARIAL COMFAMILIAR DEL HUILA;0153;01/30/2012 12:00:00 AM;41;HUILA;41001;NEIVA;NO;;;;;2020;11
3787;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE GIRARDOT;1579;"FUNDACION DE ESTUDIOS TECNICOS DEL MAGDALENA ""FUNDEMAG""";00628;06/09/2095 12:00:00 AM;25;CUNDINAMARCA;25307;GIRARDOT;NO;;;;;2020;11
3777;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAUCA;7827;INSTITUTO TECNICO DE GESTION EMPRESARIAL ITGEM;09129;10/29/2009 12:00:00 AM;19;CAUCA;19212;CORINTO;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;8653;FUNDACION TECNOLOGICA AUTONOMA DEL PACIFICO;10436;10/04/2091 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;6738;"ESCUELA DE ADMINISTRACIÓN Y FORMACIÓN EN SALUD ""ESAF""";2920;09/16/2099 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;SI;20.052-2;NTC 5555;CELAC;RENOVADA;2020;11
3776;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FLORENCIA;7673;POLITECNICO SUR COLOMBIANO;0507;05/12/2015 12:00:00 AM;18;CAQUETÁ;18001;FLORENCIA;NO;;;;;2020;11
7692;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE APARTADÓ;6490;"CENTRO DE DESARROLLO EMPRESARIAL Y EDUCATIVO CAMARA DE COMERCIO DE URABA ""CEDECAMARA""";117;02/25/2013 12:00:00 AM;5;ANTIOQUIA;5045;APARTADÓ;SI;FT-CER445202;NTC 5555;ICONTEC;RENOVADA;2020;11
3782;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MONTERÍA;4066;ACADEMIA FREDERICK FLORET;001514;11/13/2091 12:00:00 AM;23;CÓRDOBA;23001;MONTERIA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;232;JUDITH ESCUELA DE BELLEZA;499;03/01/2002 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;3226;CENTRO DE EDUCACIÓN PARA EL DESARROLLO EMPRESARIAL DE LOS LLANOS CEDELLANOS;504;05/18/2009 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;;;;;2020;11
4841;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YOPAL;4487;INSTITUTO NACIONAL DE EDUCACION Y CAPACITACION  INEC;0919;06/29/2009 12:00:00 AM;85;CASANARE;85001;YOPAL;NO;;;;;2020;11
3816;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ;8955;CORPORACION UNIVERSITARIA MINUTO DE DIOS;10345;08/01/2090 12:00:00 AM;73;TOLIMA;73001;IBAGUÉ;NO;;;;;2020;11
3778;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN;3846;ESCUELA INDUSTRIAL AUTOMOTRIZ DEL CAUCA;000948;06/19/2009 12:00:00 AM;19;CAUCA;19001;POPAYÁN;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;123;INSTITUTO DE INGLES SPRINGFIELD;3095;10/04/2099 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;SI;FT-CER672319;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
3814;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SINCELEJO;8076;CENTRO DE ESTUDIOS TÉCNICOS DE LA COSTA;1426;03/15/2019 12:00:00 AM;70;SUCRE;70001;SINCELEJO;NO;;;;;2020;11
4910;SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA;4166;CORPORACION INTERNACIONAL ELYON YIREH;2630;07/01/2008 12:00:00 AM;13;BOLÍVAR;13001;CARTAGENA;NO;FT 022-1;NTC 5555;ICONTEC;VENCIDA;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;4492;INSTITUTO COLOMBO JAPONES;07-0180;12/02/2009 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;6819;EDUCACIÓN Y TECNOLOGIAS DE INFORMACIÓN;8618;11/27/2001 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
4911;SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA;8760;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS - UNIMINUTO;10345;08/01/2090 12:00:00 AM;47;MAGDALENA;47001;SANTA MARTA;NO;;;;;2020;11
4841;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YOPAL;5168;INSTITUTO POLITECNICO AGROINDUSTRIAL;1890;09/01/2006 12:00:00 AM;85;CASANARE;85001;YOPAL;NO;;;;;2020;11
3799;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO;8500;INSTITUTO TÉCNICO AUTOMOTRIZ JUAN BOSCO;3202;11/23/2016 12:00:00 AM;52;NARIÑO;52001;PASTO;NO;;;;;2020;11
3808;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER;7778;FUNDACION ESCUELA TALLER BARICHARA;00882;01/22/2014 12:00:00 AM;68;SANTANDER;68079;BARICHARA;SI;FT-CER447301;NTC 5555;ICONTEC;RENOVADA;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;7918;CENTRO DE IDIOMAS Y FORMACION LABORAL TECNIDIOMAS GLOBAL S.A.S.;05729;10/08/2015 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;;;;;2020;11
3799;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO;6766;INSTITUTO TÉCNICO SISTEMATIZADO DE NARIÑO - INTESNAR;2028;10/09/2012 12:00:00 AM;52;NARIÑO;52001;PASTO;NO;;;;;2020;11
3765;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOLEDAD;7580;PROTECNICA S.A.S CENTRO DE ENTRENAMIENTO AERONAUTICO;0537;10/23/2014 12:00:00 AM;8;ATLÁNTICO;8758;SOLEDAD;SI;FT-CER677887;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
3791;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE NEIVA;4420;CENTRO EMPRESARIAL Y DE FORMACIÒN DE LA CAMARA DE COMERCIO DE NEIVA;919;06/24/2009 12:00:00 AM;41;HUILA;41001;NEIVA;NO;;;;;2020;11
4546;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IPIALES;8466;FUNDACION CENTRO COLOMBIANO DE EDUCACION INTEGRAL CENCEIN;0256;03/23/2011 12:00:00 AM;52;NARIÑO;52356;IPIALES;NO;;;;;2020;11
3821;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CARTAGO;8874;"CENTRO DE ESTUDIOS TÉCNICOS LABORALES DE COLOMBIA -3-1 ""CESTELCO""";0722;05/04/2018 12:00:00 AM;76;VALLE DEL CAUCA;76147;CARTAGO;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;2937;POLITECNICO CAFOR;11311;12/14/2009 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;SI;IC&T-5555-07-144-05/12;NTC 5555;INTERNATIONAL CERTIFICATION & TRAINING S.A.;RENOVADA;2020;11
3763;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TURBO;6639;POLITECNICO  COLOMBIANO JAIME IZASA CADAVID;DECRETO No. 33;01/27/2064 12:00:00 AM;5;ANTIOQUIA;5837;TURBO;NO;;;;;2020;11
3758;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA;8320;FUNDACION UNIVERSITARIA CATOLICA DEL NORTE;2016060078703-2;09/26/2016 12:00:00 AM;5;ANTIOQUIA;5858;VEGACHÍ;NO;;;;;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;6848;COMPUSISTEM;00967;10/11/2013 12:00:00 AM;23;CÓRDOBA;23670;SAN ANDRÉS SOTAVENTO;NO;;;;;2020;11
3805;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL RISARALDA;2008;INSTITUTO DE SISTEMAS LASAN;0422;03/28/2011 12:00:00 AM;66;RISARALDA;66682;SANTA ROSA DE CABAL;NO;;;;;2020;11
3774;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES;1275;AMERICAN BUSINESS SCHOOL;1620;11/14/2008 12:00:00 AM;17;CALDAS;17001;MANIZALES;SI;FT-CER170475;NTC 5555;ICONTEC;RENOVADA;2020;11
3794;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA;5245;CORPORACION TECNICA DEL NORTE COTECNOR LTDA;494;07/27/2010 12:00:00 AM;47;MAGDALENA;47288;FUNDACIÓN;NO;;;;;2020;11
3790;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL HUILA;5016;ESCUELA DE SALUD MARIA AUXILIADORA;0157;02/02/2011 12:00:00 AM;41;HUILA;41298;GARZÓN;NO;;;;;2020;11
3820;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUGA;8279;INSTITUTO DE IDIOMAS WAYRA;SEM-1900-0612;08/09/2013 12:00:00 AM;76;VALLE DEL CAUCA;76111;GUADALAJARA DE BUGA;NO;;;;;2020;11
3806;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA;8435;"INSTITUCION EDUCATIVA DE NEGOCIOS EN TECNOLOGIAS DE LA INFORMACION ""BD GUIDANCE INSTITUTE""";6779;12/29/2016 12:00:00 AM;66;RISARALDA;66001;PEREIRA;NO;;;;;2020;11
